Timestamp,Year,hash-rate
2009-01-03 00:00:00,2009,4.97E-08
2009-01-06 00:00:00,2009,0.00E+00
2009-01-09 00:00:00,2009,6.96E-07
2009-01-12 00:00:00,2009,4.42E-06
2009-01-15 00:00:00,2009,6.31E-06
2009-01-18 00:00:00,2009,5.02E-06
2009-01-21 00:00:00,2009,5.62E-06
2009-01-24 00:00:00,2009,9.89E-06
2009-01-27 00:00:00,2009,5.12E-06
2009-01-30 00:00:00,2009,6.01E-06
2009-02-02 00:00:00,2009,6.31E-06
2009-02-05 00:00:00,2009,6.01E-06
2009-02-08 00:00:00,2009,6.66E-06
2009-02-11 00:00:00,2009,6.51E-06
2009-02-14 00:00:00,2009,7.01E-06
2009-02-17 00:00:00,2009,5.87E-06
2009-02-20 00:00:00,2009,6.36E-06
2009-02-23 00:00:00,2009,5.32E-06
2009-02-26 00:00:00,2009,4.77E-06
2009-03-01 00:00:00,2009,5.27E-06
2009-03-04 00:00:00,2009,5.27E-06
2009-03-07 00:00:00,2009,5.52E-06
2009-03-10 00:00:00,2009,5.22E-06
2009-03-13 00:00:00,2009,5.67E-06
2009-03-16 00:00:00,2009,6.46E-06
2009-03-19 00:00:00,2009,6.06E-06
2009-03-22 00:00:00,2009,4.72E-06
2009-03-25 00:00:00,2009,5.77E-06
2009-03-28 00:00:00,2009,5.92E-06
2009-03-31 00:00:00,2009,5.62E-06
2009-04-03 00:00:00,2009,5.62E-06
2009-04-06 00:00:00,2009,5.72E-06
2009-04-09 00:00:00,2009,4.92E-06
2009-04-12 00:00:00,2009,5.72E-06
2009-04-15 00:00:00,2009,5.57E-06
2009-04-18 00:00:00,2009,6.06E-06
2009-04-21 00:00:00,2009,6.11E-06
2009-04-24 00:00:00,2009,5.62E-06
2009-04-27 00:00:00,2009,5.22E-06
2009-04-30 00:00:00,2009,6.56E-06
2009-05-03 00:00:00,2009,5.67E-06
2009-05-06 00:00:00,2009,6.81E-06
2009-05-09 00:00:00,2009,4.52E-06
2009-05-12 00:00:00,2009,6.31E-06
2009-05-15 00:00:00,2009,7.11E-06
2009-05-18 00:00:00,2009,6.16E-06
2009-05-21 00:00:00,2009,4.42E-06
2009-05-24 00:00:00,2009,4.77E-06
2009-05-27 00:00:00,2009,6.21E-06
2009-05-30 00:00:00,2009,5.12E-06
2009-06-02 00:00:00,2009,4.42E-06
2009-06-05 00:00:00,2009,2.83E-06
2009-06-08 00:00:00,2009,3.58E-06
2009-06-11 00:00:00,2009,4.62E-06
2009-06-14 00:00:00,2009,3.48E-06
2009-06-17 00:00:00,2009,3.83E-06
2009-06-20 00:00:00,2009,4.18E-06
2009-06-23 00:00:00,2009,3.78E-06
2009-06-26 00:00:00,2009,4.42E-06
2009-06-29 00:00:00,2009,3.78E-06
2009-07-02 00:00:00,2009,3.58E-06
2009-07-05 00:00:00,2009,3.98E-06
2009-07-08 00:00:00,2009,3.93E-06
2009-07-11 00:00:00,2009,4.18E-06
2009-07-14 00:00:00,2009,3.58E-06
2009-07-17 00:00:00,2009,3.23E-06
2009-07-20 00:00:00,2009,3.73E-06
2009-07-23 00:00:00,2009,3.28E-06
2009-07-26 00:00:00,2009,6.46E-07
2009-07-29 00:00:00,2009,1.59E-06
2009-08-01 00:00:00,2009,1.14E-06
2009-08-04 00:00:00,2009,2.88E-06
2009-08-07 00:00:00,2009,3.68E-06
2009-08-10 00:00:00,2009,4.08E-06
2009-08-13 00:00:00,2009,4.03E-06
2009-08-16 00:00:00,2009,1.24E-06
2009-08-19 00:00:00,2009,7.46E-07
2009-08-22 00:00:00,2009,3.98E-07
2009-08-25 00:00:00,2009,2.73E-06
2009-08-28 00:00:00,2009,3.18E-06
2009-08-31 00:00:00,2009,4.67E-06
2009-09-03 00:00:00,2009,2.98E-06
2009-09-06 00:00:00,2009,3.58E-06
2009-09-09 00:00:00,2009,2.88E-06
2009-09-12 00:00:00,2009,3.53E-06
2009-09-15 00:00:00,2009,2.78E-06
2009-09-18 00:00:00,2009,4.03E-06
2009-09-21 00:00:00,2009,3.68E-06
2009-09-24 00:00:00,2009,4.08E-06
2009-09-27 00:00:00,2009,4.42E-06
2009-09-30 00:00:00,2009,4.32E-06
2009-10-03 00:00:00,2009,2.88E-06
2009-10-06 00:00:00,2009,2.04E-06
2009-10-09 00:00:00,2009,3.88E-06
2009-10-12 00:00:00,2009,3.08E-06
2009-10-15 00:00:00,2009,4.23E-06
2009-10-18 00:00:00,2009,3.18E-06
2009-10-21 00:00:00,2009,4.13E-06
2009-10-24 00:00:00,2009,3.73E-06
2009-10-27 00:00:00,2009,3.28E-06
2009-10-30 00:00:00,2009,3.03E-06
2009-11-02 00:00:00,2009,1.64E-06
2009-11-05 00:00:00,2009,3.18E-06
2009-11-08 00:00:00,2009,3.48E-06
2009-11-11 00:00:00,2009,3.43E-06
2009-11-14 00:00:00,2009,4.13E-06
2009-11-17 00:00:00,2009,4.52E-06
2009-11-20 00:00:00,2009,4.08E-06
2009-11-23 00:00:00,2009,4.77E-06
2009-11-26 00:00:00,2009,3.88E-06
2009-11-29 00:00:00,2009,2.88E-06
2009-12-02 00:00:00,2009,4.87E-06
2009-12-05 00:00:00,2009,2.58E-06
2009-12-08 00:00:00,2009,5.92E-06
2009-12-11 00:00:00,2009,6.21E-06
2009-12-14 00:00:00,2009,5.37E-06
2009-12-17 00:00:00,2009,8.00E-06
2009-12-20 00:00:00,2009,8.70E-06
2009-12-23 00:00:00,2009,8.40E-06
2009-12-26 00:00:00,2009,7.90E-06
2009-12-29 00:00:00,2009,8.15E-06
2010-01-01 00:00:00,2010,7.00E-06
2010-01-04 00:00:00,2010,1.12E-05
2010-01-07 00:00:00,2010,9.35E-06
2010-01-10 00:00:00,2010,1.12E-05
2010-01-13 00:00:00,2010,1.03E-05
2010-01-16 00:00:00,2010,8.69E-06
2010-01-19 00:00:00,2010,7.72E-06
2010-01-22 00:00:00,2010,9.73E-06
2010-01-25 00:00:00,2010,1.36E-05
2010-01-28 00:00:00,2010,1.16E-05
2010-01-31 00:00:00,2010,1.38E-05
2010-02-03 00:00:00,2010,1.62E-05
2010-02-06 00:00:00,2010,1.73E-05
2010-02-09 00:00:00,2010,1.89E-05
2010-02-12 00:00:00,2010,1.69E-05
2010-02-15 00:00:00,2010,2.32E-05
2010-02-18 00:00:00,2010,2.88E-05
2010-02-21 00:00:00,2010,2.69E-05
2010-02-24 00:00:00,2010,3.57E-05
2010-02-27 00:00:00,2010,3.25E-05
2010-03-02 00:00:00,2010,3.68E-05
2010-03-05 00:00:00,2010,3.29E-05
2010-03-08 00:00:00,2010,3.06E-05
2010-03-11 00:00:00,2010,3.29E-05
2010-03-14 00:00:00,2010,2.82E-05
2010-03-17 00:00:00,2010,2.77E-05
2010-03-20 00:00:00,2010,4.35E-05
2010-03-23 00:00:00,2010,4.65E-05
2010-03-26 00:00:00,2010,4.43E-05
2010-03-29 00:00:00,2010,4.36E-05
2010-04-01 00:00:00,2010,5.72E-05
2010-04-04 00:00:00,2010,5.02E-05
2010-04-07 00:00:00,2010,5.84E-05
2010-04-10 00:00:00,2010,7.26E-05
2010-04-13 00:00:00,2010,6.41E-05
2010-04-16 00:00:00,2010,7.85E-05
2010-04-19 00:00:00,2010,8.44E-05
2010-04-22 00:00:00,2010,1.01E-04
2010-04-25 00:00:00,2010,9.63E-05
2010-04-28 00:00:00,2010,9.97E-05
2010-05-01 00:00:00,2010,9.29E-05
2010-05-04 00:00:00,2010,8.30E-05
2010-05-07 00:00:00,2010,8.37E-05
2010-05-10 00:00:00,2010,8.75E-05
2010-05-13 00:00:00,2010,8.30E-05
2010-05-16 00:00:00,2010,6.13E-05
2010-05-19 00:00:00,2010,1.03E-04
2010-05-22 00:00:00,2010,1.13E-04
2010-05-25 00:00:00,2010,1.27E-04
2010-05-28 00:00:00,2010,1.29E-04
2010-05-31 00:00:00,2010,1.26E-04
2010-06-03 00:00:00,2010,1.30E-04
2010-06-06 00:00:00,2010,1.25E-04
2010-06-09 00:00:00,2010,1.34E-04
2010-06-12 00:00:00,2010,1.18E-04
2010-06-15 00:00:00,2010,1.69E-04
2010-06-18 00:00:00,2010,1.28E-04
2010-06-21 00:00:00,2010,1.40E-04
2010-06-24 00:00:00,2010,1.76E-04
2010-06-27 00:00:00,2010,1.53E-04
2010-06-30 00:00:00,2010,1.77E-04
2010-07-03 00:00:00,2010,1.93E-04
2010-07-06 00:00:00,2010,1.96E-04
2010-07-09 00:00:00,2010,2.21E-04
2010-07-12 00:00:00,2010,5.99E-04
2010-07-15 00:00:00,2010,1.41E-03
2010-07-18 00:00:00,2010,1.62E-03
2010-07-21 00:00:00,2010,1.82E-03
2010-07-24 00:00:00,2010,1.67E-03
2010-07-27 00:00:00,2010,2.12E-03
2010-07-30 00:00:00,2010,2.21E-03
2010-08-02 00:00:00,2010,3.08E-03
2010-08-05 00:00:00,2010,2.96E-03
2010-08-08 00:00:00,2010,3.36E-03
2010-08-11 00:00:00,2010,3.80E-03
2010-08-14 00:00:00,2010,4.57E-03
2010-08-17 00:00:00,2010,3.33E-03
2010-08-20 00:00:00,2010,4.25E-03
2010-08-23 00:00:00,2010,5.52E-03
2010-08-26 00:00:00,2010,5.29E-03
2010-08-29 00:00:00,2010,4.90E-03
2010-09-01 00:00:00,2010,5.45E-03
2010-09-04 00:00:00,2010,5.55E-03
2010-09-07 00:00:00,2010,4.68E-03
2010-09-10 00:00:00,2010,6.06E-03
2010-09-13 00:00:00,2010,5.81E-03
2010-09-16 00:00:00,2010,6.73E-03
2010-09-19 00:00:00,2010,9.58E-03
2010-09-22 00:00:00,2010,7.89E-03
2010-09-25 00:00:00,2010,9.22E-03
2010-09-28 00:00:00,2010,9.86E-03
2010-10-01 00:00:00,2010,1.02E-02
2010-10-04 00:00:00,2010,1.01E-02
2010-10-07 00:00:00,2010,1.13E-02
2010-10-10 00:00:00,2010,1.13E-02
2010-10-13 00:00:00,2010,1.16E-02
2010-10-16 00:00:00,2010,1.64E-02
2010-10-19 00:00:00,2010,1.66E-02
2010-10-22 00:00:00,2010,1.63E-02
2010-10-25 00:00:00,2010,2.24E-02
2010-10-28 00:00:00,2010,2.30E-02
2010-10-31 00:00:00,2010,2.80E-02
2010-11-03 00:00:00,2010,3.09E-02
2010-11-06 00:00:00,2010,3.10E-02
2010-11-09 00:00:00,2010,5.41E-02
2010-11-12 00:00:00,2010,3.86E-02
2010-11-15 00:00:00,2010,4.98E-02
2010-11-18 00:00:00,2010,5.93E-02
2010-11-21 00:00:00,2010,4.61E-02
2010-11-24 00:00:00,2010,6.32E-02
2010-11-27 00:00:00,2010,6.25E-02
2010-11-30 00:00:00,2010,8.43E-02
2010-12-03 00:00:00,2010,7.71E-02
2010-12-06 00:00:00,2010,9.64E-02
2010-12-09 00:00:00,2010,1.00E-01
2010-12-12 00:00:00,2010,1.06E-01
2010-12-15 00:00:00,2010,1.09E-01
2010-12-18 00:00:00,2010,9.62E-02
2010-12-21 00:00:00,2010,1.20E-01
2010-12-24 00:00:00,2010,1.08E-01
2010-12-27 00:00:00,2010,1.16E-01
2010-12-30 00:00:00,2010,1.15E-01
2011-01-02 00:00:00,2011,1.30E-01
2011-01-05 00:00:00,2011,1.22E-01
2011-01-08 00:00:00,2011,1.56E-01
2011-01-11 00:00:00,2011,1.31E-01
2011-01-14 00:00:00,2011,1.41E-01
2011-01-17 00:00:00,2011,1.59E-01
2011-01-20 00:00:00,2011,1.54E-01
2011-01-23 00:00:00,2011,1.56E-01
2011-01-26 00:00:00,2011,1.79E-01
2011-01-29 00:00:00,2011,1.64E-01
2011-02-01 00:00:00,2011,1.96E-01
2011-02-04 00:00:00,2011,2.08E-01
2011-02-07 00:00:00,2011,2.25E-01
2011-02-10 00:00:00,2011,2.44E-01
2011-02-13 00:00:00,2011,2.64E-01
2011-02-16 00:00:00,2011,2.99E-01
2011-02-19 00:00:00,2011,3.19E-01
2011-02-22 00:00:00,2011,3.84E-01
2011-02-25 00:00:00,2011,4.02E-01
2011-02-28 00:00:00,2011,4.61E-01
2011-03-03 00:00:00,2011,5.06E-01
2011-03-06 00:00:00,2011,7.46E-01
2011-03-09 00:00:00,2011,5.98E-01
2011-03-12 00:00:00,2011,5.19E-01
2011-03-15 00:00:00,2011,3.67E-01
2011-03-18 00:00:00,2011,5.23E-01
2011-03-21 00:00:00,2011,5.87E-01
2011-03-24 00:00:00,2011,5.76E-01
2011-03-27 00:00:00,2011,5.25E-01
2011-03-30 00:00:00,2011,5.35E-01
2011-04-02 00:00:00,2011,6.48E-01
2011-04-05 00:00:00,2011,6.93E-01
2011-04-08 00:00:00,2011,6.39E-01
2011-04-11 00:00:00,2011,6.30E-01
2011-04-14 00:00:00,2011,6.67E-01
2011-04-17 00:00:00,2011,7.29E-01
2011-04-20 00:00:00,2011,6.61E-01
2011-04-23 00:00:00,2011,7.80E-01
2011-04-26 00:00:00,2011,8.86E-01
2011-04-29 00:00:00,2011,9.27E-01
2011-05-02 00:00:00,2011,9.70E-01
2011-05-05 00:00:00,2011,1.24E+00
2011-05-08 00:00:00,2011,1.12E+00
2011-05-11 00:00:00,2011,1.46E+00
2011-05-14 00:00:00,2011,1.94E+00
2011-05-17 00:00:00,2011,2.03E+00
2011-05-20 00:00:00,2011,2.72E+00
2011-05-23 00:00:00,2011,3.36E+00
2011-05-26 00:00:00,2011,3.86E+00
2011-05-29 00:00:00,2011,3.74E+00
2011-06-01 00:00:00,2011,3.85E+00
2011-06-04 00:00:00,2011,4.67E+00
2011-06-07 00:00:00,2011,4.77E+00
2011-06-10 00:00:00,2011,6.37E+00
2011-06-13 00:00:00,2011,6.91E+00
2011-06-16 00:00:00,2011,8.76E+00
2011-06-19 00:00:00,2011,9.55E+00
2011-06-22 00:00:00,2011,1.18E+01
2011-06-25 00:00:00,2011,1.04E+01
2011-06-28 00:00:00,2011,1.05E+01
2011-07-01 00:00:00,2011,1.23E+01
2011-07-04 00:00:00,2011,1.12E+01
2011-07-07 00:00:00,2011,1.06E+01
2011-07-10 00:00:00,2011,1.12E+01
2011-07-13 00:00:00,2011,1.42E+01
2011-07-16 00:00:00,2011,1.24E+01
2011-07-19 00:00:00,2011,1.27E+01
2011-07-22 00:00:00,2011,1.20E+01
2011-07-25 00:00:00,2011,1.32E+01
2011-07-28 00:00:00,2011,1.40E+01
2011-07-31 00:00:00,2011,1.41E+01
2011-08-03 00:00:00,2011,1.49E+01
2011-08-06 00:00:00,2011,1.16E+01
2011-08-09 00:00:00,2011,1.25E+01
2011-08-12 00:00:00,2011,1.29E+01
2011-08-15 00:00:00,2011,1.34E+01
2011-08-18 00:00:00,2011,1.42E+01
2011-08-21 00:00:00,2011,1.30E+01
2011-08-24 00:00:00,2011,1.18E+01
2011-08-27 00:00:00,2011,1.18E+01
2011-08-30 00:00:00,2011,1.39E+01
2011-09-02 00:00:00,2011,1.43E+01
2011-09-05 00:00:00,2011,1.36E+01
2011-09-08 00:00:00,2011,1.10E+01
2011-09-11 00:00:00,2011,1.22E+01
2011-09-14 00:00:00,2011,1.33E+01
2011-09-17 00:00:00,2011,1.07E+01
2011-09-20 00:00:00,2011,1.21E+01
2011-09-23 00:00:00,2011,1.17E+01
2011-09-26 00:00:00,2011,1.20E+01
2011-09-29 00:00:00,2011,1.13E+01
2011-10-02 00:00:00,2011,1.10E+01
2011-10-05 00:00:00,2011,1.15E+01
2011-10-08 00:00:00,2011,1.08E+01
2011-10-11 00:00:00,2011,8.90E+00
2011-10-14 00:00:00,2011,1.12E+01
2011-10-17 00:00:00,2011,8.25E+00
2011-10-20 00:00:00,2011,7.52E+00
2011-10-23 00:00:00,2011,7.66E+00
2011-10-26 00:00:00,2011,7.96E+00
2011-10-29 00:00:00,2011,8.69E+00
2011-11-01 00:00:00,2011,8.73E+00
2011-11-04 00:00:00,2011,8.55E+00
2011-11-07 00:00:00,2011,7.84E+00
2011-11-10 00:00:00,2011,8.67E+00
2011-11-13 00:00:00,2011,8.79E+00
2011-11-16 00:00:00,2011,7.88E+00
2011-11-19 00:00:00,2011,7.65E+00
2011-11-22 00:00:00,2011,8.00E+00
2011-11-25 00:00:00,2011,7.71E+00
2011-11-28 00:00:00,2011,7.35E+00
2011-12-01 00:00:00,2011,1.00E+01
2011-12-04 00:00:00,2011,7.43E+00
2011-12-07 00:00:00,2011,7.97E+00
2011-12-10 00:00:00,2011,8.51E+00
2011-12-13 00:00:00,2011,7.41E+00
2011-12-16 00:00:00,2011,7.12E+00
2011-12-19 00:00:00,2011,8.67E+00
2011-12-22 00:00:00,2011,7.92E+00
2011-12-25 00:00:00,2011,9.99E+00
2011-12-28 00:00:00,2011,8.65E+00
2011-12-31 00:00:00,2011,9.28E+00
2012-01-03 00:00:00,2012,9.34E+00
2012-01-06 00:00:00,2012,9.80E+00
2012-01-09 00:00:00,2012,1.00E+01
2012-01-12 00:00:00,2012,1.03E+01
2012-01-15 00:00:00,2012,9.20E+00
2012-01-18 00:00:00,2012,8.83E+00
2012-01-21 00:00:00,2012,1.11E+01
2012-01-24 00:00:00,2012,8.78E+00
2012-01-27 00:00:00,2012,9.04E+00
2012-01-30 00:00:00,2012,1.08E+01
2012-02-02 00:00:00,2012,1.06E+01
2012-02-05 00:00:00,2012,9.33E+00
2012-02-08 00:00:00,2012,9.05E+00
2012-02-11 00:00:00,2012,9.46E+00
2012-02-14 00:00:00,2012,9.33E+00
2012-02-17 00:00:00,2012,9.74E+00
2012-02-20 00:00:00,2012,9.99E+00
2012-02-23 00:00:00,2012,1.15E+01
2012-02-26 00:00:00,2012,1.04E+01
2012-02-29 00:00:00,2012,1.27E+01
2012-03-03 00:00:00,2012,8.86E+00
2012-03-06 00:00:00,2012,1.10E+01
2012-03-09 00:00:00,2012,1.24E+01
2012-03-12 00:00:00,2012,1.26E+01
2012-03-15 00:00:00,2012,9.60E+00
2012-03-18 00:00:00,2012,1.16E+01
2012-03-21 00:00:00,2012,1.21E+01
2012-03-24 00:00:00,2012,1.28E+01
2012-03-27 00:00:00,2012,1.10E+01
2012-03-30 00:00:00,2012,1.21E+01
2012-04-02 00:00:00,2012,1.03E+01
2012-04-05 00:00:00,2012,9.62E+00
2012-04-08 00:00:00,2012,1.18E+01
2012-04-11 00:00:00,2012,1.16E+01
2012-04-14 00:00:00,2012,1.04E+01
2012-04-17 00:00:00,2012,1.11E+01
2012-04-20 00:00:00,2012,1.22E+01
2012-04-23 00:00:00,2012,1.16E+01
2012-04-26 00:00:00,2012,1.21E+01
2012-04-29 00:00:00,2012,1.24E+01
2012-05-02 00:00:00,2012,1.15E+01
2012-05-05 00:00:00,2012,1.17E+01
2012-05-08 00:00:00,2012,1.39E+01
2012-05-11 00:00:00,2012,1.06E+01
2012-05-14 00:00:00,2012,1.23E+01
2012-05-17 00:00:00,2012,1.02E+01
2012-05-20 00:00:00,2012,1.22E+01
2012-05-23 00:00:00,2012,1.04E+01
2012-05-26 00:00:00,2012,1.07E+01
2012-05-29 00:00:00,2012,1.08E+01
2012-06-01 00:00:00,2012,1.19E+01
2012-06-04 00:00:00,2012,1.19E+01
2012-06-07 00:00:00,2012,9.97E+00
2012-06-10 00:00:00,2012,1.34E+01
2012-06-13 00:00:00,2012,1.27E+01
2012-06-16 00:00:00,2012,1.26E+01
2012-06-19 00:00:00,2012,1.43E+01
2012-06-22 00:00:00,2012,1.21E+01
2012-06-25 00:00:00,2012,1.31E+01
2012-06-28 00:00:00,2012,1.16E+01
2012-07-01 00:00:00,2012,1.18E+01
2012-07-04 00:00:00,2012,1.38E+01
2012-07-07 00:00:00,2012,1.48E+01
2012-07-10 00:00:00,2012,1.31E+01
2012-07-13 00:00:00,2012,1.40E+01
2012-07-16 00:00:00,2012,1.29E+01
2012-07-19 00:00:00,2012,1.33E+01
2012-07-22 00:00:00,2012,1.29E+01
2012-07-25 00:00:00,2012,1.43E+01
2012-07-28 00:00:00,2012,1.58E+01
2012-07-31 00:00:00,2012,1.35E+01
2012-08-03 00:00:00,2012,1.75E+01
2012-08-06 00:00:00,2012,1.43E+01
2012-08-09 00:00:00,2012,1.61E+01
2012-08-12 00:00:00,2012,1.84E+01
2012-08-15 00:00:00,2012,1.86E+01
2012-08-18 00:00:00,2012,1.61E+01
2012-08-21 00:00:00,2012,1.97E+01
2012-08-24 00:00:00,2012,1.70E+01
2012-08-27 00:00:00,2012,1.81E+01
2012-08-30 00:00:00,2012,1.92E+01
2012-09-02 00:00:00,2012,1.86E+01
2012-09-05 00:00:00,2012,2.18E+01
2012-09-08 00:00:00,2012,1.87E+01
2012-09-11 00:00:00,2012,2.12E+01
2012-09-14 00:00:00,2012,2.17E+01
2012-09-17 00:00:00,2012,2.36E+01
2012-09-20 00:00:00,2012,2.09E+01
2012-09-23 00:00:00,2012,2.12E+01
2012-09-26 00:00:00,2012,2.04E+01
2012-09-29 00:00:00,2012,2.39E+01
2012-10-02 00:00:00,2012,1.94E+01
2012-10-05 00:00:00,2012,2.07E+01
2012-10-08 00:00:00,2012,2.52E+01
2012-10-11 00:00:00,2012,2.10E+01
2012-10-14 00:00:00,2012,2.10E+01
2012-10-17 00:00:00,2012,2.15E+01
2012-10-20 00:00:00,2012,2.11E+01
2012-10-23 00:00:00,2012,2.09E+01
2012-10-26 00:00:00,2012,2.46E+01
2012-10-29 00:00:00,2012,2.41E+01
2012-11-01 00:00:00,2012,2.22E+01
2012-11-04 00:00:00,2012,2.63E+01
2012-11-07 00:00:00,2012,2.58E+01
2012-11-10 00:00:00,2012,2.63E+01
2012-11-13 00:00:00,2012,2.28E+01
2012-11-16 00:00:00,2012,2.36E+01
2012-11-19 00:00:00,2012,2.06E+01
2012-11-22 00:00:00,2012,2.46E+01
2012-11-25 00:00:00,2012,2.36E+01
2012-11-28 00:00:00,2012,2.89E+01
2012-12-01 00:00:00,2012,2.74E+01
2012-12-04 00:00:00,2012,1.90E+01
2012-12-07 00:00:00,2012,2.12E+01
2012-12-10 00:00:00,2012,2.43E+01
2012-12-13 00:00:00,2012,2.28E+01
2012-12-16 00:00:00,2012,1.93E+01
2012-12-19 00:00:00,2012,2.40E+01
2012-12-22 00:00:00,2012,2.41E+01
2012-12-25 00:00:00,2012,2.06E+01
2012-12-28 00:00:00,2012,2.61E+01
2012-12-31 00:00:00,2012,2.49E+01
2013-01-03 00:00:00,2013,2.37E+01
2013-01-06 00:00:00,2013,2.10E+01
2013-01-09 00:00:00,2013,2.16E+01
2013-01-12 00:00:00,2013,1.92E+01
2013-01-15 00:00:00,2013,2.05E+01
2013-01-18 00:00:00,2013,2.02E+01
2013-01-21 00:00:00,2013,2.36E+01
2013-01-24 00:00:00,2013,2.39E+01
2013-01-27 00:00:00,2013,2.24E+01
2013-01-30 00:00:00,2013,2.14E+01
2013-02-02 00:00:00,2013,2.38E+01
2013-02-05 00:00:00,2013,2.80E+01
2013-02-08 00:00:00,2013,2.47E+01
2013-02-11 00:00:00,2013,2.59E+01
2013-02-14 00:00:00,2013,2.67E+01
2013-02-17 00:00:00,2013,3.03E+01
2013-02-20 00:00:00,2013,3.14E+01
2013-02-23 00:00:00,2013,2.94E+01
2013-02-26 00:00:00,2013,2.81E+01
2013-03-01 00:00:00,2013,3.43E+01
2013-03-04 00:00:00,2013,3.80E+01
2013-03-07 00:00:00,2013,3.30E+01
2013-03-10 00:00:00,2013,4.02E+01
2013-03-13 00:00:00,2013,3.34E+01
2013-03-16 00:00:00,2013,4.24E+01
2013-03-19 00:00:00,2013,4.75E+01
2013-03-22 00:00:00,2013,5.42E+01
2013-03-25 00:00:00,2013,4.53E+01
2013-03-28 00:00:00,2013,5.96E+01
2013-03-31 00:00:00,2013,5.23E+01
2013-04-03 00:00:00,2013,5.92E+01
2013-04-06 00:00:00,2013,6.41E+01
2013-04-09 00:00:00,2013,6.41E+01
2013-04-12 00:00:00,2013,6.60E+01
2013-04-15 00:00:00,2013,6.10E+01
2013-04-18 00:00:00,2013,7.27E+01
2013-04-21 00:00:00,2013,7.76E+01
2013-04-24 00:00:00,2013,7.81E+01
2013-04-27 00:00:00,2013,7.09E+01
2013-04-30 00:00:00,2013,7.46E+01
2013-05-03 00:00:00,2013,7.36E+01
2013-05-06 00:00:00,2013,8.16E+01
2013-05-09 00:00:00,2013,8.31E+01
2013-05-12 00:00:00,2013,8.92E+01
2013-05-15 00:00:00,2013,8.17E+01
2013-05-18 00:00:00,2013,8.17E+01
2013-05-21 00:00:00,2013,8.29E+01
2013-05-24 00:00:00,2013,9.01E+01
2013-05-27 00:00:00,2013,1.04E+02
2013-05-30 00:00:00,2013,1.02E+02
2013-06-02 00:00:00,2013,1.23E+02
2013-06-05 00:00:00,2013,1.57E+02
2013-06-08 00:00:00,2013,1.30E+02
2013-06-11 00:00:00,2013,1.37E+02
2013-06-14 00:00:00,2013,1.33E+02
2013-06-17 00:00:00,2013,1.48E+02
2013-06-20 00:00:00,2013,1.40E+02
2013-06-23 00:00:00,2013,1.69E+02
2013-06-26 00:00:00,2013,1.82E+02
2013-06-29 00:00:00,2013,1.71E+02
2013-07-02 00:00:00,2013,1.67E+02
2013-07-05 00:00:00,2013,1.88E+02
2013-07-08 00:00:00,2013,1.97E+02
2013-07-11 00:00:00,2013,2.50E+02
2013-07-14 00:00:00,2013,2.12E+02
2013-07-17 00:00:00,2013,2.20E+02
2013-07-20 00:00:00,2013,2.43E+02
2013-07-23 00:00:00,2013,2.25E+02
2013-07-26 00:00:00,2013,2.77E+02
2013-07-29 00:00:00,2013,2.58E+02
2013-08-01 00:00:00,2013,2.87E+02
2013-08-04 00:00:00,2013,3.18E+02
2013-08-07 00:00:00,2013,3.27E+02
2013-08-10 00:00:00,2013,3.70E+02
2013-08-13 00:00:00,2013,4.85E+02
2013-08-16 00:00:00,2013,4.34E+02
2013-08-19 00:00:00,2013,4.50E+02
2013-08-22 00:00:00,2013,5.25E+02
2013-08-25 00:00:00,2013,4.67E+02
2013-08-28 00:00:00,2013,5.46E+02
2013-08-31 00:00:00,2013,7.03E+02
2013-09-03 00:00:00,2013,6.05E+02
2013-09-06 00:00:00,2013,8.21E+02
2013-09-09 00:00:00,2013,8.34E+02
2013-09-12 00:00:00,2013,8.99E+02
2013-09-15 00:00:00,2013,1.02E+03
2013-09-18 00:00:00,2013,8.45E+02
2013-09-21 00:00:00,2013,1.05E+03
2013-09-24 00:00:00,2013,1.13E+03
2013-09-27 00:00:00,2013,1.30E+03
2013-09-30 00:00:00,2013,1.21E+03
2013-10-03 00:00:00,2013,1.54E+03
2013-10-06 00:00:00,2013,1.90E+03
2013-10-09 00:00:00,2013,1.72E+03
2013-10-12 00:00:00,2013,1.85E+03
2013-10-15 00:00:00,2013,2.33E+03
2013-10-18 00:00:00,2013,2.30E+03
2013-10-21 00:00:00,2013,2.68E+03
2013-10-24 00:00:00,2013,2.78E+03
2013-10-27 00:00:00,2013,3.44E+03
2013-10-30 00:00:00,2013,3.81E+03
2013-11-02 00:00:00,2013,4.22E+03
2013-11-05 00:00:00,2013,3.30E+03
2013-11-08 00:00:00,2013,3.38E+03
2013-11-11 00:00:00,2013,4.95E+03
2013-11-14 00:00:00,2013,4.29E+03
2013-11-17 00:00:00,2013,5.85E+03
2013-11-20 00:00:00,2013,4.94E+03
2013-11-23 00:00:00,2013,4.91E+03
2013-11-26 00:00:00,2013,4.97E+03
2013-11-29 00:00:00,2013,6.51E+03
2013-12-02 00:00:00,2013,5.73E+03
2013-12-05 00:00:00,2013,6.01E+03
2013-12-08 00:00:00,2013,6.29E+03
2013-12-11 00:00:00,2013,7.13E+03
2013-12-14 00:00:00,2013,9.03E+03
2013-12-17 00:00:00,2013,8.90E+03
2013-12-20 00:00:00,2013,9.12E+03
2013-12-23 00:00:00,2013,9.33E+03
2013-12-26 00:00:00,2013,1.05E+04
2013-12-29 00:00:00,2013,8.81E+03
